CustomerID,Churn,Recency,Frequency,TotalSpent,TotalItems,UniqueProducts,AvgOrderValue,AvgDaysBetweenPurchases,StdDaysBetweenPurchases,AvgBasketSize,MaxBasketSize,CustomerLifetimeDays,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
17462,0,192,1,463.40999999999997,155,14,463.40999999999997,0.0,0.0,155.0,155,192,1,1,2,4,At Risk
17463,0,84,3,1227.59,718,103,409.19666666666666,1.1333333333333333,8.857350679770208,239.33333333333334,410,221,2,3,4,9,Loyal
17464,1,66,1,248.20000000000002,76,8,248.20000000000002,0.0,0.0,76.0,76,66,3,1,2,6,Potential
17469,0,16,3,1050.27,443,44,350.09,1.8269230769230769,9.224267129284483,147.66666666666666,189,112,4,3,3,10,Champions
17470,0,35,4,563.63,639,41,140.9075,5.558139534883721,22.799647371522674,159.75,225,275,3,3,3,9,Loyal
17472,1,99,3,697.54,455,142,232.51333333333332,0.6184971098265896,7.341670176737934,151.66666666666666,169,207,2,3,3,8,Loyal
17481,0,1,1,260.63,149,19,260.63,0.0,0.0,149.0,149,1,4,1,2,7,Potential
17483,0,42,2,274.74,98,13,137.37,4.0,13.856406460551018,49.0,50,91,3,2,2,7,Potential
17486,1,169,1,396.87,191,24,396.87,0.0,0.0,191.0,191,169,1,1,2,4,At Risk
17489,0,120,1,208.56,232,16,208.56,0.0,0.0,232.0,232,120,2,1,1,4,At Risk
17490,0,84,1,305.2,140,18,305.2,0.0,0.0,140.0,140,84,2,1,2,5,At Risk
17491,0,3,6,1638.19,863,53,273.0316666666667,4.32258064516129,15.291457160243219,143.83333333333334,361,275,4,4,4,12,Champions
17492,1,156,1,374.57,155,12,374.57,0.0,0.0,155.0,155,156,1,1,2,4,At Risk
17496,1,266,1,271.05,79,10,271.05,0.0,0.0,79.0,79,266,1,1,2,4,At Risk
17499,1,197,1,519.8,531,36,519.8,0.0,0.0,531.0,531,197,1,1,3,5,At Risk
17501,1,128,2,288.6,160,18,144.3,0.0,0.0,80.0,151,128,2,2,2,6,Potential
17504,1,114,9,2377.4700000000003,1220,105,264.16333333333336,0.9829059829059829,5.873644973571977,135.55555555555554,523,230,2,4,4,10,Champions
17505,1,69,2,1145.8400000000001,556,48,572.9200000000001,0.8627450980392157,6.161232369723243,278.0,287,113,3,2,4,9,Loyal
17507,1,169,2,605.58,359,79,302.79,0.5402298850574713,5.038928913737635,179.5,222,217,1,2,3,6,Potential
17508,1,188,1,387.31,289,22,387.31,0.0,0.0,289.0,289,188,1,1,2,4,At Risk
17511,0,1,20,11545.63,4195,140,577.2814999999999,1.0426356589147288,4.231864951060622,209.75,511,281,4,4,4,12,Champions
17512,0,29,7,1248.7,778,39,178.3857142857143,2.696969696969697,9.63482417223256,111.14285714285714,229,209,3,4,4,11,Champions
17514,1,36,1,208.65,135,40,208.65,0.0,0.0,135.0,135,36,3,1,1,5,At Risk
17515,0,114,3,571.37,220,47,190.45666666666668,1.4605263157894737,8.988052498695044,73.33333333333333,93,226,2,3,3,8,Loyal
17516,0,27,4,591.73,325,94,147.9325,1.509090909090909,11.324039100572406,81.25,209,193,4,3,3,10,Champions
17517,1,216,1,153.94,102,11,153.94,0.0,0.0,102.0,102,216,1,1,1,3,Lost
17519,0,41,5,986.58,472,47,197.316,4.377358490566038,17.40162063086515,94.4,151,276,3,4,3,10,Champions
17521,0,107,1,159.56,116,8,159.56,0.0,0.0,116.0,116,107,2,1,1,4,At Risk
17522,0,46,4,645.85,500,50,161.4625,1.3928571428571428,6.711397555118991,125.0,371,126,3,3,3,9,Loyal
17524,1,269,1,145.0,90,6,145.0,0.0,0.0,90.0,90,269,1,1,1,3,Lost
17525,1,267,1,422.7,82,9,422.7,0.0,0.0,82.0,82,267,1,1,2,4,At Risk
17526,0,198,3,797.1999999999999,104,8,265.7333333333333,9.125,24.233610072435702,34.666666666666664,60,273,1,3,3,7,Potential
17527,0,17,2,606.62,206,25,303.31,4.5,22.045407685048602,103.0,149,126,4,2,3,9,Loyal
17530,0,114,6,1345.1,744,215,224.1833333333333,0.61328125,5.91598527214158,124.0,250,273,2,4,4,10,Champions
17531,1,98,1,296.7,136,14,296.7,0.0,0.0,136.0,136,98,2,1,2,5,At Risk
17535,1,188,1,164.4,136,13,164.4,0.0,0.0,136.0,136,188,1,1,1,3,Lost
17536,1,85,1,76.5,6,3,76.5,0.0,0.0,6.0,6,85,2,1,1,4,At Risk
17537,0,211,1,579.95,321,59,579.95,0.0,0.0,321.0,321,211,1,1,3,5,At Risk
17540,0,224,1,268.8,64,8,268.8,0.0,0.0,64.0,64,224,1,1,2,4,At Risk
17542,1,177,1,170.75,134,24,170.75,0.0,0.0,134.0,134,177,1,1,1,3,Lost
17548,1,141,1,103.3,58,5,103.3,0.0,0.0,58.0,58,141,2,1,1,4,At Risk
17550,1,105,3,267.16,86,42,89.05333333333334,1.0975609756097562,7.027819284987272,28.666666666666668,59,151,2,3,2,7,Potential
17551,1,267,1,290.34,142,39,290.34,0.0,0.0,142.0,142,267,1,1,2,4,At Risk
17552,0,280,2,284.6,96,12,142.3,0.0,0.0,48.0,82,280,1,2,2,5,At Risk
17554,0,30,2,802.33,357,44,401.165,0.5102040816326531,3.5714285714285716,178.5,315,56,3,2,3,8,Loyal
17555,0,242,1,195.45,156,48,195.45,0.0,0.0,156.0,156,242,1,1,1,3,Lost
17556,1,113,1,82.9,41,5,82.9,0.0,0.0,41.0,41,113,2,1,1,4,At Risk
17560,1,63,3,373.07,123,15,124.35666666666667,10.266666666666667,29.226863051130266,41.0,57,218,3,3,2,8,Loyal
17562,0,17,4,617.54,457,32,154.385,1.6756756756756757,6.450900256097138,114.25,258,81,4,3,3,10,Champions
17567,0,0,6,2086.57,1105,80,347.7616666666667,2.4954954954954953,12.658359705509655,184.16666666666666,308,280,4,4,4,12,Champions
17569,1,240,1,330.7,127,28,330.7,0.0,0.0,127.0,127,240,1,1,2,4,At Risk
17571,0,53,2,472.19,385,69,236.095,2.140845070422535,18.03908120454657,192.5,208,206,3,2,2,7,Potential
17572,0,7,3,196.00000000000003,80,7,65.33333333333334,30.22222222222222,59.97869992292634,26.666666666666668,32,281,4,3,1,8,Loyal
17573,0,1,1,130.55,81,9,130.55,0.0,0.0,81.0,81,1,4,1,1,6,Potential
17574,1,150,1,185.65,77,8,185.65,0.0,0.0,77.0,77,150,2,1,1,4,At Risk
17576,0,7,14,2140.67,1126,172,152.905,1.078512396694215,5.397674412574461,80.42857142857143,149,273,4,4,4,12,Champions
17578,1,126,1,96.3,54,3,96.3,0.0,0.0,54.0,54,126,2,1,1,4,At Risk
17579,0,45,2,270.86,130,15,135.43,2.5625,10.25,65.0,91,87,3,2,2,7,Potential
17580,1,160,3,215.72,88,43,71.90666666666667,2.3636363636363638,11.060280725422775,29.333333333333332,71,266,1,3,1,5,At Risk
17581,0,17,17,5628.01,2975,178,331.0594117647059,0.9810606060606061,6.808880720464592,175.0,556,280,4,4,4,12,Champions
17582,1,144,1,115.27,75,27,115.27,0.0,0.0,75.0,75,144,2,1,1,4,At Risk
17584,0,35,1,489.85,141,13,489.85,0.0,0.0,141.0,141,35,3,1,3,7,Potential
17585,1,17,4,898.3199999999999,900,162,224.57999999999998,1.2,9.63250669271427,225.0,319,246,4,3,3,10,Champions
17588,1,8,2,579.6,88,13,289.8,8.8,34.08225344662527,44.0,56,140,4,2,3,9,Loyal
17589,0,59,3,1633.8700000000001,1011,121,544.6233333333333,0.5114942528735632,4.844087637268656,337.0,446,148,3,3,4,10,Champions
17591,0,30,6,1765.27,840,81,294.21166666666664,1.6575342465753424,9.677159996727728,140.0,228,275,3,4,4,11,Champions
17593,0,52,3,1977.44,1035,110,659.1466666666666,1.7692307692307692,17.288318068700683,345.0,400,260,3,3,4,10,Champions
17594,0,162,1,315.0,220,14,315.0,0.0,0.0,220.0,220,162,1,1,2,4,At Risk
17596,0,44,4,780.9300000000001,503,105,195.23250000000002,1.7692307692307692,12.426240341153079,125.75,136,276,3,3,3,9,Loyal
17597,1,121,1,1430.19,594,47,1430.19,0.0,0.0,594.0,594,121,2,1,4,7,Potential
17601,1,147,1,108.45,67,8,108.45,0.0,0.0,67.0,67,147,2,1,1,4,At Risk
17602,0,32,2,817.39,629,104,408.695,1.8773584905660377,19.32858866090956,314.5,527,232,3,2,3,8,Loyal
17604,1,125,2,298.92,133,56,149.46,1.540983606557377,12.035466713692221,66.5,79,220,2,2,2,6,Potential
17609,0,210,2,531.25,267,103,265.625,0.21929824561403508,2.3414645289542344,133.5,221,235,1,2,3,6,Potential
17611,0,31,9,2596.15,1573,384,288.4611111111111,0.48643006263048016,4.147303856615085,174.77777777777777,329,269,3,4,4,11,Champions
17612,0,3,5,1474.38,1057,92,294.87600000000003,1.9514563106796117,11.01102712950077,211.4,309,205,4,4,4,12,Champions
17613,0,25,9,2948.85,1571,171,327.65,0.773109243697479,4.9468687190016025,174.55555555555554,345,213,4,4,4,12,Champions
17615,1,38,3,240.8,92,13,80.26666666666667,7.583333333333333,21.240862563093863,30.666666666666668,41,130,3,3,2,8,Loyal
17618,0,156,2,625.48,235,48,312.74,2.0925925925925926,15.37735227413884,117.5,149,270,1,2,3,6,Potential
17619,1,220,1,214.37,124,71,214.37,0.0,0.0,124.0,124,220,1,1,1,3,Lost
17621,0,220,2,575.38,182,12,287.69,3.727272727272727,12.361965127688308,91.0,170,262,1,2,3,6,Potential
17624,0,126,1,400.3,312,25,400.3,0.0,0.0,312.0,312,126,2,1,2,5,At Risk
17625,0,48,2,1227.13,838,161,613.565,0.6062176165803109,8.421844283759729,419.0,465,165,3,2,4,9,Loyal
17629,0,28,5,764.54,581,64,152.908,3.5,15.792025193162926,116.2,219,267,3,4,3,10,Champions
17630,1,77,2,503.6,158,24,251.8,2.48,12.4,79.0,112,140,2,2,3,7,Potential
17631,0,45,2,416.5,185,29,208.25,3.392857142857143,17.953312467938293,92.5,93,140,3,2,2,7,Potential
17633,0,11,2,648.61,275,30,324.305,0.53125,3.005203820042827,137.5,163,28,4,2,3,9,Loyal
17634,0,0,7,2077.07,650,177,296.7242857142857,1.03862660944206,7.893322243308116,92.85714285714286,165,245,4,4,4,12,Champions
17637,0,23,1,338.95,215,24,338.95,0.0,0.0,215.0,215,23,4,1,2,7,Potential
17639,1,184,1,108.5,49,7,108.5,0.0,0.0,49.0,49,184,1,1,1,3,Lost
17642,1,27,2,667.29,438,34,333.645,1.4736842105263157,9.084399583322702,219.0,284,84,4,2,3,9,Loyal
17643,1,281,1,101.55,71,8,101.55,0.0,0.0,71.0,71,281,1,1,1,3,Lost
17644,0,28,7,1459.63,780,64,208.51857142857145,1.6235294117647059,7.88756778038681,111.42857142857143,253,168,3,4,4,11,Champions
17646,1,127,3,1008.39,323,46,336.13,2.9,14.507211436849927,107.66666666666667,128,273,2,3,3,8,Loyal
17648,0,100,3,1107.39,289,62,369.13000000000005,0.890625,7.125000000000001,96.33333333333333,169,157,2,3,4,9,Loyal
17649,1,46,1,868.49,399,52,868.49,0.0,0.0,399.0,399,46,3,1,3,7,Potential
17651,0,63,4,1121.6100000000001,634,51,280.40250000000003,0.29411764705882354,1.7793074581782402,158.5,235,85,3,3,4,10,Champions
17652,0,52,6,2676.13,1373,99,446.0216666666667,0.881578947368421,5.599117965691208,228.83333333333334,437,189,3,4,4,11,Champions
17653,0,7,2,98.30000000000001,19,5,49.150000000000006,5.0,10.0,9.5,10,28,4,2,1,7,Potential
17654,1,185,1,117.55,41,22,117.55,0.0,0.0,41.0,41,185,1,1,1,3,Lost
17655,0,24,5,1607.73,553,51,321.546,4.333333333333333,17.49319595619694,110.6,190,274,4,4,4,12,Champions
17656,0,14,3,927.65,463,35,309.21666666666664,0.5116279069767442,2.433614723031367,154.33333333333334,240,36,4,3,3,10,Champions
17658,0,119,1,121.8,44,5,121.8,0.0,0.0,44.0,44,119,2,1,1,4,At Risk
17659,0,8,9,1587.03,653,65,176.33666666666667,3.4358974358974357,13.904675233172233,72.55555555555556,283,280,4,4,4,12,Champions
17660,1,49,1,178.75,121,37,178.75,0.0,0.0,121.0,121,49,3,1,1,5,At Risk
17663,0,62,4,1016.53,425,33,254.1325,2.7872340425531914,10.918544596062572,106.25,179,195,3,3,3,9,Loyal
17664,0,120,1,285.39,361,22,285.39,0.0,0.0,361.0,361,120,2,1,2,5,At Risk
17667,0,69,4,1716.77,839,80,429.1925,1.431578947368421,10.197676656108037,209.75,483,206,3,3,4,10,Champions
17669,0,30,5,681.02,448,29,136.204,3.5714285714285716,11.225720766288866,89.6,240,157,3,4,3,10,Champions
17670,1,135,1,205.7,110,11,205.7,0.0,0.0,110.0,110,135,2,1,1,4,At Risk
17671,0,65,3,1084.63,476,37,361.54333333333335,4.928571428571429,24.941289947612397,158.66666666666666,213,273,3,3,3,9,Loyal
17672,0,217,1,1164.4,611,40,1164.4,0.0,0.0,611.0,611,217,1,1,4,6,Potential
17673,0,70,4,1052.74,782,106,263.185,1.0064102564102564,7.88096669596198,195.5,245,228,3,4,3,10,Champions
17674,0,276,1,96.18,133,9,96.18,0.0,0.0,133.0,133,276,1,1,1,3,Lost
17675,0,9,23,11876.630000000001,4431,173,516.3752173913044,0.551948051948052,2.8430580091307553,192.65217391304347,564,275,4,4,4,12,Champions
17676,0,17,4,700.96,432,31,175.24,6.538461538461538,37.637359766625885,108.0,158,274,4,4,3,11,Champions
17677,0,8,18,2471.0,1519,92,137.27777777777777,1.8857142857142857,8.238430487428863,84.38888888888889,245,276,4,4,4,12,Champions
17678,1,171,1,298.11,207,16,298.11,0.0,0.0,207.0,207,171,1,1,2,4,At Risk
17682,0,23,5,1899.3500000000001,989,39,379.87,2.852272727272727,15.080275442412107,197.8,248,276,4,4,4,12,Champions
17685,0,174,5,1242.9,654,36,248.58,2.08,7.808524907080069,130.8,210,280,1,4,4,9,Loyal
17686,0,28,5,4450.87,1844,171,890.174,0.8190045248868778,8.6594037641156,368.8,737,210,3,4,4,11,Champions
17690,0,9,11,3474.53,1200,143,315.86636363636364,1.453551912568306,8.91885125138144,109.0909090909091,304,281,4,4,4,12,Champions
17691,1,266,2,290.40000000000003,134,18,145.20000000000002,0.5555555555555556,2.3570226039551585,67.0,76,276,1,2,2,5,At Risk
17692,1,35,4,626.94,480,30,156.735,5.75,21.105048612194118,120.0,228,267,3,4,3,10,Champions
17693,1,45,1,200.47,231,16,200.47,0.0,0.0,231.0,231,45,3,1,1,5,At Risk
17694,1,49,1,251.92000000000002,136,14,251.92000000000002,0.0,0.0,136.0,136,49,3,1,2,6,Potential
17695,1,39,2,607.94,471,27,303.97,1.3928571428571428,7.370307223679932,235.5,241,79,3,2,3,8,Loyal
17696,0,16,7,1757.31,1035,66,251.0442857142857,2.953488372093023,14.19602842284475,147.85714285714286,303,272,4,4,4,12,Champions
17697,1,144,1,338.95,93,19,338.95,0.0,0.0,93.0,93,144,2,1,2,5,At Risk
17698,1,168,1,154.95,93,8,154.95,0.0,0.0,93.0,93,168,1,1,1,3,Lost
17700,0,2,3,1437.03,729,77,479.01,2.0555555555555554,14.23428454224037,243.0,294,189,4,3,4,11,Champions
17701,1,160,1,417.95,109,24,417.95,0.0,0.0,109.0,109,160,1,1,2,4,At Risk
17702,0,16,3,726.89,559,43,242.29666666666665,2.0425531914893615,9.873014267730236,186.33333333333334,388,114,4,3,3,10,Champions
17703,0,17,2,490.96,376,32,245.48,0.8285714285714286,4.901894677425395,188.0,198,46,4,2,3,9,Loyal
17704,1,76,2,803.59,247,26,401.795,2.5357142857142856,13.417738791827567,123.5,127,147,2,2,3,7,Potential
17705,0,14,6,968.0,551,42,161.33333333333334,3.2,11.385092840335156,91.83333333333333,134,209,4,4,3,11,Champions
17706,0,8,12,7462.66,2653,240,621.8883333333333,0.8851351351351351,7.793977378175223,221.08333333333334,749,274,4,4,4,12,Champions
17707,1,93,2,50.400000000000006,24,2,25.200000000000003,75.5,106.77312395916867,12.0,18,244,2,2,1,5,At Risk
17708,1,95,2,263.33,90,28,131.665,4.151515151515151,23.848638865930603,45.0,58,232,2,2,2,6,Potential
17709,1,77,1,137.45,17,7,137.45,0.0,0.0,17.0,17,77,2,1,1,4,At Risk
17711,0,197,1,220.53000000000003,107,13,220.53000000000003,0.0,0.0,107.0,107,197,1,1,1,3,Lost
17714,1,228,1,153.0,92,10,153.0,0.0,0.0,92.0,92,228,1,1,1,3,Lost
17716,0,2,7,3708.26,2155,136,529.7514285714286,0.91005291005291,6.919549433228131,307.85714285714283,594,175,4,4,4,12,Champions
17718,1,140,1,139.35,83,6,139.35,0.0,0.0,83.0,83,140,2,1,1,4,At Risk
17719,0,14,12,4084.28,1374,94,340.3566666666667,0.6826923076923077,3.5091720346309896,114.5,197,163,4,4,4,12,Champions
17720,0,21,3,789.84,306,30,263.28000000000003,7.696969696969697,31.00048875470035,102.0,146,275,4,3,3,10,Champions
17722,1,4,4,1947.16,1151,103,486.79,2.5619047619047617,16.36889863402063,287.75,489,274,4,4,4,12,Champions
17723,1,80,2,163.9,42,3,81.95,13.666666666666666,23.671361036774655,21.0,34,122,2,2,1,5,At Risk
17724,0,46,1,373.1,78,11,373.1,0.0,0.0,78.0,78,46,3,1,2,6,Potential
17725,0,8,8,2329.52,1514,94,291.19,1.173913043478261,5.510326130582116,189.25,274,175,4,4,4,12,Champions
17730,0,14,8,2618.9700000000003,1688,80,327.37125000000003,1.744,7.669487092241861,211.0,394,234,4,4,4,12,Champions
17731,0,36,3,963.74,350,38,321.24666666666667,1.125,7.794228634059947,116.66666666666667,169,91,3,3,3,9,Loyal
17732,1,280,1,303.97,93,18,303.97,0.0,0.0,93.0,93,280,1,1,2,4,At Risk
17733,0,169,1,216.95000000000002,87,12,216.95000000000002,0.0,0.0,87.0,87,169,1,1,1,3,Lost
17734,0,44,2,526.29,295,30,263.145,3.096774193548387,17.242108994570394,147.5,229,141,3,2,3,8,Loyal
17735,0,1,16,10867.32,6469,266,679.2075,0.45611015490533563,3.4725849481802062,404.3125,581,275,4,4,4,12,Champions
17736,0,21,1,307.49,213,23,307.49,0.0,0.0,213.0,213,21,4,1,2,7,Potential
17738,0,56,3,1550.69,679,71,516.8966666666666,1.7733333333333334,15.357517160444043,226.33333333333334,298,190,3,3,4,10,Champions
17739,0,104,3,841.8100000000001,195,15,280.60333333333335,10.866666666666667,35.30857173683521,65.0,90,268,2,3,3,8,Loyal
17742,1,21,2,355.11,89,13,177.555,15.642857142857142,58.530211978820944,44.5,71,240,4,2,2,8,Loyal
17744,0,158,4,824.92,804,39,206.23,2.488372093023256,11.701387978362012,201.0,228,266,1,4,3,8,Loyal
17746,1,148,1,110.25,29,6,110.25,0.0,0.0,29.0,29,148,2,1,1,4,At Risk
17747,1,20,1,71.4,12,1,71.4,0.0,0.0,12.0,12,20,4,1,1,6,Potential
17749,1,86,2,655.8,272,32,327.9,2.3636363636363638,13.578057164544434,136.0,209,164,2,2,3,7,Potential
17750,0,7,5,815.39,1589,90,163.078,0.5338983050847458,2.9138109195759148,317.8,515,72,4,4,3,11,Champions
17754,0,50,2,318.65999999999997,504,34,159.32999999999998,3.3714285714285714,19.94564041159299,252.0,300,168,3,2,2,7,Potential
17757,0,22,20,2953.03,1371,190,147.6515,0.5866983372921615,3.0457173330873393,68.55,115,280,4,4,4,12,Champions
17758,0,60,4,1433.25,906,172,358.3125,0.48484848484848486,4.863337694446699,226.5,407,158,3,4,4,11,Champions
17759,0,77,2,167.15,77,18,83.575,0.0,0.0,38.5,72,77,2,2,1,5,At Risk
17760,0,281,1,111.7,57,7,111.7,0.0,0.0,57.0,57,281,1,1,1,3,Lost
17763,1,171,1,15.0,12,1,15.0,0.0,0.0,12.0,12,171,1,1,1,3,Lost
17764,0,119,1,230.67000000000002,113,17,230.67000000000002,0.0,0.0,113.0,113,119,2,1,2,5,At Risk
17765,1,66,3,367.63,143,51,122.54333333333334,1.7818181818181817,9.274998071460137,47.666666666666664,59,164,3,3,2,8,Loyal
17768,0,74,1,385.83000000000004,123,22,385.83000000000004,0.0,0.0,123.0,123,74,3,1,2,6,Potential
17769,0,46,4,1717.0,965,129,429.25,1.0588235294117647,8.952673649342549,241.25,344,228,3,4,4,11,Champions
17770,1,106,5,1061.67,269,32,212.334,2.342857142857143,10.821935395957865,53.8,183,190,2,4,3,9,Loyal
17771,0,231,1,115.8,110,22,115.8,0.0,0.0,110.0,110,231,1,1,1,3,Lost
17774,1,4,4,1184.69,424,121,296.1725,1.38,10.281063585854133,106.0,131,213,4,4,4,12,Champions
17775,1,162,1,56.4,72,3,56.4,0.0,0.0,72.0,72,162,1,1,1,3,Lost
17777,0,8,1,189.8,161,63,189.8,0.0,0.0,161.0,161,8,4,1,1,6,Potential
17779,0,51,1,323.09,248,34,323.09,0.0,0.0,248.0,248,51,3,1,2,6,Potential
17781,1,67,2,188.02,34,12,94.01,8.454545454545455,28.040555045732017,17.0,26,161,3,2,1,6,Potential
17783,0,155,1,112.41,53,30,112.41,0.0,0.0,53.0,53,155,1,1,1,3,Lost
17786,0,225,1,103.35,52,24,103.35,0.0,0.0,52.0,52,225,1,1,1,3,Lost
17787,1,60,4,1776.74,848,94,444.185,1.7142857142857142,14.131868747116012,212.0,308,279,3,4,4,11,Champions
17788,1,37,1,16.7,3,3,16.7,0.0,0.0,3.0,3,37,3,1,1,5,At Risk
17789,1,189,1,225.9,74,14,225.9,0.0,0.0,74.0,74,189,1,1,2,4,At Risk
17790,0,28,12,1305.51,555,79,108.7925,1.943089430894309,8.886627283482925,46.25,99,272,3,4,4,11,Champions
17795,1,87,2,328.43,233,41,164.215,2.0238095238095237,13.115784746777813,116.5,119,172,2,2,2,6,Potential
17796,0,221,3,614.1,158,60,204.70000000000002,0.7236842105263158,4.556603074544389,52.666666666666664,71,277,1,3,3,7,Potential
17797,0,90,1,272.41,249,44,272.41,0.0,0.0,249.0,249,90,2,1,2,5,At Risk
17799,0,7,9,2514.99,1344,245,279.4433333333333,0.7633136094674556,6.390614661594712,149.33333333333334,365,269,4,4,4,12,Champions
17800,0,25,6,674.1,355,36,112.35000000000001,3.34375,13.105455970338317,59.166666666666664,81,242,4,4,3,11,Champions
17802,0,88,2,624.86,371,65,312.43,2.6301369863013697,22.471900261657073,185.5,296,280,2,2,3,7,Potential
17809,0,37,3,934.95,311,27,311.65000000000003,9.384615384615385,47.44603412136945,103.66666666666667,234,281,3,3,3,9,Loyal
17811,0,0,24,4338.32,1744,242,180.76333333333332,0.4861407249466951,2.53402483591678,72.66666666666667,491,241,4,4,4,12,Champions
17812,0,276,1,193.29999999999998,127,27,193.29999999999998,0.0,0.0,127.0,127,276,1,1,1,3,Lost
17816,0,177,2,21.31,22,11,10.655,9.6,30.357865537616444,11.0,16,273,1,2,1,4,At Risk
17817,0,185,2,269.7,26,12,134.85,0.0,0.0,13.0,25,185,1,2,2,5,At Risk
17819,0,90,6,1266.21,365,30,211.035,6.0,16.81071087134628,60.833333333333336,143,279,2,4,4,10,Champions
17827,0,150,4,1524.55,837,137,381.1375,0.8133333333333334,9.961258287318257,209.25,539,272,2,4,4,10,Champions
17828,0,17,3,1076.66,481,51,358.8866666666667,1.3888888888888888,8.481759933665126,160.33333333333334,378,92,4,3,3,10,Champions
17829,1,206,1,781.24,352,28,781.24,0.0,0.0,352.0,352,206,1,1,3,5,At Risk
17830,0,169,2,287.65000000000003,65,15,143.82500000000002,1.8,6.971370023173351,32.5,48,196,1,2,2,5,At Risk
17837,0,56,3,376.51,102,23,125.50333333333333,0.46875,1.848877165793755,34.0,47,71,3,3,2,8,Loyal
17838,0,200,3,1454.3600000000001,590,58,484.7866666666667,1.1470588235294117,8.750718018953322,196.66666666666666,262,280,1,3,4,8,Loyal
17841,0,2,80,22000.49,11541,1046,275.006125,0.05601469237832874,0.4920335307896024,144.2625,585,281,4,4,4,12,Champions
17843,1,211,1,205.48,113,36,205.48,0.0,0.0,113.0,113,211,1,1,1,3,Lost
17844,1,14,1,51.559999999999995,52,5,51.559999999999995,0.0,0.0,52.0,52,14,4,1,1,6,Potential
17848,0,49,7,652.72,254,41,93.24571428571429,4.531914893617022,15.179865187907117,36.285714285714285,141,266,3,4,3,10,Champions
17849,1,126,4,523.3000000000001,48,14,130.82500000000002,4.956521739130435,13.404470966704848,12.0,19,241,2,4,3,9,Loyal
17850,1,280,34,5391.21,1733,21,158.565,0.0,0.0,50.970588235294116,141,281,1,4,4,9,Loyal
17854,1,93,2,311.26,84,15,155.63,2.9285714285714284,10.9577109184094,42.0,64,135,2,2,2,6,Potential
17855,1,280,1,208.97,197,17,208.97,0.0,0.0,197.0,197,280,1,1,1,3,Lost
17856,0,141,2,143.75,57,5,71.875,12.0,24.0,28.5,30,189,2,2,1,5,At Risk
17857,0,266,1,5.5,10,1,5.5,0.0,0.0,10.0,10,266,1,1,1,3,Lost
17858,0,24,7,2009.25,466,60,287.0357142857143,2.6041666666666665,12.71425156989023,66.57142857142857,116,277,4,4,4,12,Champions
17859,1,212,1,118.52,66,22,118.52,0.0,0.0,66.0,66,212,1,1,1,3,Lost
17860,1,276,1,226.45000000000002,93,49,226.45000000000002,0.0,0.0,93.0,93,276,1,1,2,4,At Risk
17861,0,44,5,1181.05,824,111,236.20999999999998,1.4,10.311880707268209,164.8,449,227,3,4,4,11,Champions
17862,1,231,1,330.9,100,11,330.9,0.0,0.0,100.0,100,231,1,1,2,4,At Risk
17863,0,53,4,1691.68,1473,59,422.92,2.5930232558139537,14.47218663666661,368.25,499,277,3,4,4,11,Champions
17864,0,183,1,181.11,253,26,181.11,0.0,0.0,253.0,253,183,1,1,1,3,Lost
17865,0,15,12,6196.18,3009,140,516.3483333333334,1.0160642570281124,6.079425821443591,250.75,470,272,4,4,4,12,Champions
17866,1,50,1,194.65,66,7,194.65,0.0,0.0,66.0,66,50,3,1,1,5,At Risk
17867,0,51,3,54.35,7,5,18.116666666666667,36.0,42.90299134870046,2.3333333333333335,3,196,3,3,1,7,Potential
17869,1,15,5,428.18,111,37,85.636,6.666666666666667,26.01349177611427,22.2,67,276,4,4,2,10,Champions
17870,0,31,5,275.17,261,58,55.034000000000006,0.1774193548387097,1.3970013970020956,52.2,123,43,3,4,2,9,Loyal
17871,1,112,1,131.42000000000002,86,8,131.42000000000002,0.0,0.0,86.0,86,112,2,1,1,4,At Risk
17873,0,92,4,930.6,519,20,232.65,7.230769230769231,21.762918356337583,129.75,182,281,2,4,3,9,Loyal
17874,1,93,6,673.02,185,37,112.17,1.5681818181818181,7.333889882141855,30.833333333333332,87,163,2,4,3,9,Loyal
17877,1,78,1,237.61,98,12,237.61,0.0,0.0,98.0,98,78,2,1,2,5,At Risk
17879,1,81,1,178.52,45,6,178.52,0.0,0.0,45.0,45,81,2,1,1,4,At Risk
17880,1,272,1,435.52000000000004,278,25,435.52000000000004,0.0,0.0,278.0,278,272,1,1,2,4,At Risk
17881,1,212,1,133.35,32,8,133.35,0.0,0.0,32.0,32,212,1,1,1,3,Lost
17883,0,154,1,119.35,48,19,119.35,0.0,0.0,48.0,48,154,1,1,1,3,Lost
17884,0,219,3,460.74,282,80,153.58,0.7023809523809523,6.114923010095209,94.0,143,279,1,3,2,6,Potential
17886,0,118,2,371.41,188,43,185.705,0.8837209302325582,5.794945672638977,94.0,96,157,2,2,2,6,Potential
17887,1,37,1,111.35,30,10,111.35,0.0,0.0,30.0,30,37,3,1,1,5,At Risk
17888,0,69,4,251.76,274,29,62.94,6.258064516129032,21.472412908870588,68.5,133,265,3,4,2,9,Loyal
17889,1,120,2,201.37,77,20,100.685,5.7368421052631575,25.006314991891234,38.5,42,230,2,2,1,5,At Risk
17890,1,230,2,571.77,366,87,285.885,0.42696629213483145,4.027991944024168,183.0,294,269,1,2,3,6,Potential
